Corey Anderson,Piyush Chawla,6,4,1,0,3,0,1,15,24,160.0,0
Parthiv Patel,Umesh Yadav,11,11,2,0,10,0,1,35,61,174.28571428571428,2
CA Pujara,JR Hopes,1,3,0,0,0,0,0,4,3,75.0,0
Hardik Pandya,Basil Thampi,1,2,0,0,0,0,0,3,2,66.66666666666667,1
Adithya Tare,James Faulkner,3,4,1,0,3,0,2,13,30,230.76923076923077,0
Ajinkya Rahane,Ishwar Pandey,4,3,0,1,2,0,0,10,14,140.0,0
Suryakumar Yadav,VY Mahesh,1,0,0,0,0,0,0,1,0,0.0,1
N Saini,RP Singh,9,5,0,0,3,0,0,17,17,100.0,0
YV Takawale,Samuel Badree,8,0,0,0,4,0,0,12,16,133.33333333333334,0
A Symonds,KP Appanna,0,4,0,0,1,0,0,5,8,160.0,0
CA Pujara,Shane Watson,5,0,0,0,1,0,0,6,4,66.66666666666667,0
SM Katich,MS Gony,4,3,1,0,1,0,3,12,27,225.0,0
SA Yadav,M Kartik,1,0,0,0,0,0,0,1,0,0.0,0
Glenn Maxwell,Vinay Kumar,0,0,0,0,1,0,0,1,4,400.0,0
B Lee,RE van der Merwe,1,2,0,0,0,0,1,4,8,200.0,1
Eoin Morgan,P Awana,1,3,1,0,1,0,0,6,9,150.0,0
Naman Ojha,Varun Aaron,7,3,0,0,0,0,2,12,15,125.0,2
KC Sangakkara,Piyush Chawla,2,1,0,0,0,0,0,3,1,33.333333333333336,1
Mitchell Marsh,James Faulkner,2,1,1,0,1,0,1,6,13,216.66666666666666,0
DL Vettori,Yuvraj Singh,1,1,0,0,0,0,0,2,1,50.0,0
SP Goswami,MF Maharoof,7,2,0,0,0,0,0,9,2,22.22222222222222,1
Amit Mishra,Piyush Chawla,1,3,0,0,0,0,0,4,3,75.0,0
AB de Villiers,Kamran Khan,6,2,0,0,1,0,0,9,6,66.66666666666667,0
Steven Smith,Thisara Perera,4,3,0,0,0,0,0,7,3,42.857142857142854,0
LA Pomersbach,SB Styris,1,1,0,0,0,0,0,2,1,50.0,0
AC Gilchrist,TM Dilshan,5,9,0,0,1,0,0,15,13,86.66666666666667,0
Steven Smith,Pawan Suyal,4,2,2,1,1,0,1,11,19,172.72727272727272,0
T Thushara,B Lee,4,0,0,0,0,0,0,4,0,0.0,0
Parthiv Patel,Morne Morkel,10,12,2,0,4,0,0,28,32,114.28571428571429,0
AB Agarkar,Sohail Tanvir,4,1,1,0,1,0,1,8,13,162.5,0
Mandeep Singh,Dale Steyn,3,2,0,0,0,0,0,5,2,40.0,1
Dwayne Bravo,BAW Mendis,1,2,0,0,0,0,0,3,2,66.66666666666667,0
V Sehwag,Jasprit Bumrah,5,4,1,0,2,0,1,13,20,153.84615384615384,0
MK Tiwary,Sreenath Aravind,3,10,1,0,1,0,0,15,16,106.66666666666667,0
DJ Jacobs,A Singh,5,1,1,0,0,0,0,7,3,42.857142857142854,1
Morne Morkel,AD Mathews,1,0,0,0,0,0,0,1,0,0.0,1
Rishab Pant,Shane Watson,5,11,1,0,1,0,1,19,23,121.05263157894737,0
DJ Hooda,Imran Tahir,1,2,0,0,0,0,1,4,8,200.0,1
SR Tendulkar,Chris Gayle,5,8,1,0,2,0,0,16,18,112.5,0
ST Jayasuriya,Joginder Sharma,2,2,0,0,1,0,1,6,12,200.0,0
Praveen Kumar,Ishant Sharma,4,0,0,0,1,0,0,5,4,80.0,0
GH Vihari,BMAJ Mendis,1,1,0,0,0,0,0,2,1,50.0,0
Rajat Bhatia,BW Hilfenhaus,2,1,0,0,0,0,0,3,1,33.333333333333336,1
DJG Sammy,Suresh Raina,0,1,0,0,0,0,0,1,1,100.0,0
DJ Hussey,Dhawal Kulkarni,5,1,2,0,3,0,1,12,23,191.66666666666666,0
AM Nayar,Harbhajan Singh,1,3,1,0,1,0,0,6,9,150.0,1
Piyush Chawla,M Manhas,6,4,1,0,0,0,0,11,6,54.54545454545455,0
Virat Kohli,S Randiv,1,4,0,0,1,0,0,6,8,133.33333333333334,0
Moises Henriques,Ashish Nehra,3,1,2,0,1,0,0,7,9,128.57142857142858,0
ShikhaRishi Dhawan,S Kaushik,5,2,1,0,1,0,0,9,8,88.88888888888889,0
Ambati Rayudu,Kuldeep Yadav,1,3,1,0,1,0,1,7,15,214.28571428571428,1
Chris Lynn,Rishi Dhawan,4,2,0,0,1,0,0,7,6,85.71428571428571,0
Y Venugopal Rao,DJ Thornely,1,2,0,0,1,0,0,4,6,150.0,0
Murali Vijay,ND Doshi,3,0,0,0,1,0,0,4,4,100.0,0
MV Boucher,SC Ganguly,9,4,1,0,0,0,0,14,6,42.857142857142854,1
Ajinkya Rahane,Stuart Binny,6,6,0,0,5,0,0,17,26,152.94117647058823,0
Dinesh Karthik,Virat Kohli,0,2,1,0,0,0,0,3,4,133.33333333333334,0
Kane Williamson,Piyush Chawla,1,1,0,0,0,0,0,2,1,50.0,0
Y Nagar,Ashish Nehra,3,4,1,0,1,0,0,9,10,111.11111111111111,0
LR Shukla,A Kumble,3,2,0,0,0,0,0,5,2,40.0,0
DPMD Jayawardene,Bhuvneshwar Kumar,10,2,0,0,2,0,0,14,10,71.42857142857143,0
Kedar Jadhav,Shahbaz Nadeem,2,5,0,0,0,0,0,7,5,71.42857142857143,0
Carlos Brathwaite,Marcus Stoinis,1,0,1,0,0,0,0,2,2,100.0,0
AN Ahmed,Morne Morkel,0,1,0,0,1,0,0,2,5,250.0,0
ST Jayasuriya,PP Ojha,1,2,0,0,1,0,0,4,6,150.0,0
Bhuvneshwar Kumar,Lasith Malinga,3,4,1,0,0,0,0,8,6,75.0,0
Praveen Kumar,Vinay Kumar,1,0,0,0,0,0,0,1,0,0.0,0
James Faulkner,Krunal Pandya,4,4,0,0,0,0,0,8,4,50.0,0
HM Amla,Shane Watson,2,3,1,0,1,0,0,7,9,128.57142857142858,1
Parthiv Patel,Moises Henriques,4,4,0,0,2,0,0,10,12,120.0,1
Stuart Binny,Mitchell McClenaghan,0,1,0,0,0,0,0,1,1,100.0,0
Kieron Pollard,PC Valthaty,2,0,1,0,0,0,1,4,8,200.0,0
SR Tendulkar,RE van der Merwe,7,7,2,0,0,0,1,17,17,100.0,0
Mitchell Marsh,PD Collingwood,0,4,0,0,0,0,0,4,4,100.0,0
Sunny Singh,Sreenath Aravind,0,1,1,0,0,0,0,2,3,150.0,0
Corey Anderson,Siddharth Kaul,0,4,1,0,0,0,1,6,12,200.0,0
SP Goswami,AC Thomas,1,0,1,0,1,0,0,3,6,200.0,1
Jean-Paul Duminy,Y Nagar,2,2,1,0,0,0,1,6,10,166.66666666666666,0
Dwayne Bravo,MA Starc,3,1,1,0,1,0,0,6,7,116.66666666666667,2
SS Tiwary,M Muralitharan,6,4,2,0,0,0,0,12,8,66.66666666666667,1
Andre Russell,HV Patel,3,1,1,0,2,0,1,8,17,212.5,0
Faf du Plessis,HV Patel,4,3,0,0,0,0,0,7,3,42.857142857142854,1
Andre Russell,Harbhajan Singh,2,2,0,0,1,0,1,6,12,200.0,0
Gurkeerat Singh Mann,Adam Zampa,1,7,0,0,0,0,0,8,7,87.5,0
MA Starc,Praveen Tambe,4,2,1,0,0,0,0,7,4,57.142857142857146,0
Suresh Raina,Tirumalsetti Suman,0,3,1,0,1,0,2,7,21,300.0,0
VVS Laxman,ST Jayasuriya,1,3,0,0,0,0,0,4,3,75.0,0
DJ Jacobs,Bipul Sharma,1,0,0,0,0,0,0,1,0,0.0,1
Ishan Kishan,Washington Sundar,7,1,0,0,1,0,1,10,11,110.0,0
BJ Hodge,Sreenath Aravind,2,0,0,0,0,0,0,2,0,0.0,1
DPMD Jayawardene,SB Bangar,2,3,0,0,0,0,0,5,3,60.0,0
Manish Pandey,Tirumalsetti Suman,1,0,3,0,0,0,2,6,18,300.0,0
SW Tait,BJ Hodge,0,1,0,0,0,0,0,1,1,100.0,0
HH Gibbs,Harbhajan Singh,9,6,1,0,5,0,0,21,28,133.33333333333334,0
Yusuf Pathan,Chris Morris,10,11,1,0,4,0,0,26,29,111.53846153846153,1
AS Raut,Irfan Pathan,0,1,0,0,0,0,0,1,1,100.0,0
Yuvraj Singh,TS Mills,2,1,0,0,2,0,1,6,15,250.0,1
M Klinger,B Lee,0,1,0,0,0,0,0,1,1,100.0,0
MS Bisla,R Shukla,1,0,0,0,0,0,0,1,0,0.0,1
RE van der Merwe,AD Mathews,1,1,0,0,0,0,0,2,1,50.0,1
Glenn Maxwell,Harbhajan Singh,6,11,1,0,4,0,4,26,53,203.84615384615384,1
Mohit Sharma,Vinay Kumar,0,0,2,0,1,0,2,5,20,400.0,0
TM Dilshan,Varun Aaron,2,0,0,0,0,0,0,2,0,0.0,1
HM Amla,Iqbal Abdulla,2,3,1,0,1,0,0,7,9,128.57142857142858,0
Rishi Dhawan,K Santokie,0,1,0,0,1,0,0,2,5,250.0,0
Naman Ojha,J Theron,2,2,0,0,0,0,0,4,2,50.0,0
Aaron Finch,Mohit Sharma,6,4,2,0,3,0,0,15,20,133.33333333333334,3
DB Ravi Teja,M Ntini,2,0,0,0,1,0,1,4,10,250.0,0
JH Kallis,KP Appanna,0,2,0,0,0,0,0,2,2,100.0,0
RE van der Merwe,Yuvraj Singh,5,2,0,0,1,0,0,8,6,75.0,0
JD Ryder,Morne Morkel,2,5,1,0,3,0,1,12,25,208.33333333333334,1
Chris Lynn,Mitchell McClenaghan,5,3,1,0,2,0,0,11,13,118.18181818181819,0
FY Fazal,RP Singh,9,2,2,0,3,0,0,16,18,112.5,1
Sanju Samson,RN ten Doeschate,1,4,1,0,0,0,0,6,6,100.0,0
Mohit Sharma,Kieron Pollard,2,0,0,0,0,0,0,2,0,0.0,0
AC Thomas,DE Bollinger,1,1,0,0,0,0,0,2,1,50.0,0
MDKJ Perera,Bhuvneshwar Kumar,1,0,0,0,0,0,0,1,0,0.0,1
Shaun Marsh,JD Ryder,4,3,1,0,1,0,0,9,9,100.0,0
Eoin Morgan,JA Morkel,5,2,0,0,1,0,0,8,6,75.0,1
Yusuf Pathan,GD McGrath,5,3,0,0,2,0,1,11,17,154.54545454545453,0
Adithya Tare,Mitchell Marsh,6,0,1,0,1,0,0,8,6,75.0,0
SP Fleming,Irfan Pathan,1,1,0,0,0,0,0,2,1,50.0,0
DJ Hussey,Chris Morris,5,4,0,0,2,0,0,11,12,109.0909090909091,0
Ankit Rajpoot,Lasith Malinga,3,0,0,0,0,0,0,3,0,0.0,1
Dwayne Bravo,SK Warne,2,1,0,0,0,0,0,3,1,33.333333333333336,0
DNT Zoysa,S Sreesanth,1,0,0,0,0,0,0,1,0,0.0,1
Yuvraj Singh,Piyush Chawla,12,7,0,0,6,0,1,26,37,142.30769230769232,2
J Botha,DP Nannes,7,0,0,0,0,0,0,7,0,0.0,0
Naman Ojha,Sandeep Sharma,0,0,1,2,2,0,2,7,28,400.0,0
Chris Morris,CR Woakes,1,2,0,0,2,0,0,5,10,200.0,1
TS Mills,Bhuvneshwar Kumar,2,0,0,0,0,0,1,3,6,200.0,1
Dinesh Karthik,J Syed Mohammad,2,13,3,0,3,0,1,22,37,168.1818181818182,0
Chris Lynn,Swapnil Singh,2,3,3,0,0,0,1,9,15,166.66666666666666,0
Yusuf Pathan,A Singh,0,1,0,0,1,0,0,2,5,250.0,0
SC Ganguly,RJ Harris,5,2,0,0,1,0,0,8,6,75.0,0
Rohit Sharma,Lasith Malinga,6,3,0,0,2,0,0,11,11,100.0,0
AM Nayar,P Awana,7,2,2,0,0,0,1,12,12,100.0,0
MS Bisla,R McLaren,0,1,1,0,0,0,0,2,3,150.0,0
Kieron Pollard,DP Nannes,4,3,0,0,1,0,0,8,7,87.5,0
Irfan Pathan,DT Christian,2,2,0,0,1,0,0,5,6,120.0,0
Piyush Chawla,Dwayne Bravo,8,1,0,0,0,0,0,9,1,11.11111111111111,2
Rohit Sharma,Rohit Sharma,12,5,1,0,1,0,0,19,11,57.89473684210526,1
SK Warne,Shahid Afridi,2,0,0,0,1,0,0,3,4,133.33333333333334,0
W Jaffer,RP Singh,4,4,0,0,2,0,0,10,12,120.0,0
AB de Villiers,A Symonds,4,5,2,0,0,0,1,12,15,125.0,0
Irfan Pathan,Bhuvneshwar Kumar,2,2,0,0,0,0,0,4,2,50.0,0
JR Hopes,Praveen Kumar,1,3,0,0,0,0,1,5,9,180.0,0
JA Morkel,Chris Gayle,4,2,0,0,0,0,0,6,2,33.333333333333336,1
Amit Mishra,Tim Southee,1,1,0,0,0,0,0,2,1,50.0,0
AM Nayar,SB Jakati,2,2,1,0,1,0,2,8,20,250.0,0
Piyush Chawla,M Muralitharan,6,2,3,0,0,0,0,11,8,72.72727272727273,1
Dwayne Smith,MF Maharoof,2,2,0,0,0,0,0,4,2,50.0,0
Robin Uthappa,RA Tripathi,0,2,0,0,1,0,0,3,6,200.0,0
CJ Ferguson,MM Patel,1,1,0,0,0,0,0,2,1,50.0,0
Mohammad Asif,Ravindra Jadeja,1,0,0,0,0,0,0,1,0,0.0,1
Krunal Pandya,Moises Henriques,1,2,0,0,0,0,0,3,2,66.66666666666667,0
LRPL Taylor,Zaheer Khan,2,5,2,0,1,0,0,10,13,130.0,0
R Dravid,Ishant Sharma,26,9,4,0,10,0,1,50,63,126.0,2
Kedar Jadhav,Varun Aaron,6,2,0,0,1,0,0,9,6,66.66666666666667,1
V Sehwag,Chris Morris,4,0,2,0,1,0,0,7,8,114.28571428571429,0
Murali Vijay,Piyush Chawla,10,11,2,0,3,0,1,27,33,122.22222222222223,2
MK Tiwary,J Theron,0,4,1,0,1,0,0,6,10,166.66666666666666,0
Ambati Rayudu,Ishant Sharma,5,3,1,0,0,0,0,9,5,55.55555555555556,1
AM Nayar,R Rampaul,5,1,0,0,1,0,0,7,5,71.42857142857143,0
David Miller,BW Hilfenhaus,4,0,0,0,0,0,0,4,0,0.0,0
SC Ganguly,Sohail Tanvir,4,3,0,0,1,0,0,8,7,87.5,0
Quinton de Kock,Praveen Tambe,4,3,1,0,2,0,0,10,13,130.0,1
Rohit Sharma,Scott Boland,8,3,0,0,2,0,0,13,11,84.61538461538461,0
Yusuf Pathan,Umar Gul,5,3,2,0,5,0,1,16,33,206.25,1
DPMD Jayawardene,Dwayne Smith,1,4,0,0,0,0,1,6,10,166.66666666666666,0
Moises Henriques,A Symonds,1,0,0,0,0,0,0,1,0,0.0,1
AC Gilchrist,Varun Aaron,2,1,0,0,0,0,0,3,1,33.333333333333336,1
Ravindra Jadeja,Kane Richardson,0,2,0,0,0,0,0,2,2,100.0,0
Suryakumar Yadav,Zaheer Khan,1,1,0,0,0,0,0,2,1,50.0,0
GC Smith,WPUJC Vaas,4,3,1,0,3,0,0,11,17,154.54545454545453,1
R Bishnoi,VS Malik,4,2,0,0,1,0,1,8,12,150.0,0
Moises Henriques,Umesh Yadav,3,8,1,0,2,0,0,14,18,128.57142857142858,1
Stuart Binny,Jaydev Unadkat,2,4,1,0,2,0,0,9,14,155.55555555555554,0
Rohit Sharma,RE van der Merwe,13,14,0,0,2,0,1,30,28,93.33333333333333,0
Ambati Rayudu,Abhimanyu Mithun,1,5,0,0,3,0,0,9,17,188.88888888888889,0
Gurkeerat Singh Mann,Mitchell McClenaghan,0,1,0,0,0,0,0,1,1,100.0,0
Shane Watson,Mustafizur Rahman,3,0,1,0,0,0,0,4,2,50.0,2
AB Barath,Jean-Paul Duminy,1,0,0,0,0,0,0,1,0,0.0,1
S Narwal,Ashish Nehra,0,2,0,0,1,0,0,3,6,200.0,0
Jean-Paul Duminy,HV Patel,9,10,0,0,4,0,0,23,26,113.04347826086956,0
Robin Uthappa,Rishi Dhawan,5,6,0,0,0,0,1,12,12,100.0,1
Jasprit Bumrah,Sandeep Sharma,0,1,0,0,0,0,0,1,1,100.0,0
SS Tiwary,Ankit Rajpoot,6,5,0,0,1,0,0,12,9,75.0,1
M Manhas,Harmeet Singh,6,3,2,0,4,0,0,15,23,153.33333333333334,0
Ishant Sharma,RP Singh,3,0,0,0,0,0,0,3,0,0.0,1
Murali Vijay,Kieron Pollard,2,0,0,0,0,0,0,2,0,0.0,1
CA Pujara,Azhar Mahmood,4,4,0,0,1,0,0,9,8,88.88888888888889,0
Shane Watson,LR Shukla,1,1,0,0,0,0,0,2,1,50.0,1
MEK Hussey,Axar Patel,3,2,0,0,0,0,0,5,2,40.0,1
DJ Jacobs,PP Ojha,2,1,0,0,0,0,1,4,7,175.0,0
David Miller,RP Singh,3,3,2,0,4,0,2,14,35,250.0,0
B Lee,Harbhajan Singh,2,0,0,0,2,0,0,4,8,200.0,0
DJ Hussey,M Kartik,3,5,0,0,0,0,0,8,5,62.5,1
B Chipli,B Lee,1,1,0,0,2,0,0,4,9,225.0,0
David Miller,Dhawal Kulkarni,3,2,2,0,0,0,5,12,36,300.0,2
Morne Morkel,SJ Srivastava,0,1,1,0,1,0,1,4,13,325.0,0
Dwayne Bravo,MS Gony,2,1,2,0,1,0,3,9,27,300.0,0
Ravindra Jadeja,Dhawal Kulkarni,7,3,1,0,1,0,0,12,9,75.0,2
Rohit Sharma,BMAJ Mendis,2,4,0,0,0,0,1,7,10,142.85714285714286,0
Lasith Malinga,Imran Tahir,5,1,0,0,0,0,0,6,1,16.666666666666668,0
GC Smith,SB Styris,2,3,1,0,0,0,0,6,5,83.33333333333333,0
Naman Ojha,RG More,2,1,0,0,1,0,1,5,11,220.0,0
Shane Watson,PJ Cummins,3,3,1,0,1,0,0,8,9,112.5,0
Dale Steyn,Harmeet Singh,1,0,0,0,0,0,0,1,0,0.0,1
MN Samuels,Dwayne Bravo,3,1,0,0,0,0,1,5,7,140.0,0
T Taibu,Praveen Kumar,1,1,1,0,2,0,0,5,11,220.0,0
Rajagopal Sathish,Irfan Pathan,2,0,2,0,0,0,0,4,4,100.0,1
AA Jhunjhunwala,MF Maharoof,1,1,2,0,0,0,0,4,5,125.0,0
Murali Vijay,Sandeep Sharma,4,1,0,0,1,0,0,6,5,83.33333333333333,1
Dhawal Kulkarni,BW Hilfenhaus,0,2,1,0,0,0,0,3,4,133.33333333333334,0
Umesh Yadav,James Faulkner,2,0,0,0,3,0,1,6,18,300.0,0
LPC Silva,S Sreesanth,1,1,1,0,1,0,0,4,7,175.0,0
Ashish Nehra,Andre Russell,2,1,0,0,0,0,0,3,1,33.333333333333336,0
DB Ravi Teja,TM Dilshan,2,4,0,0,0,0,0,6,4,66.66666666666667,0
KC Sangakkara,Dhawal Kulkarni,8,6,4,0,3,0,1,22,32,145.45454545454547,1
Sunil Naine,Anand Rajan,1,0,0,0,0,0,0,1,0,0.0,1
UT Khawaja,Carlos Brathwaite,2,2,0,0,1,0,0,5,6,120.0,0
Chris Gayle,R Shukla,3,0,0,0,0,0,0,3,0,0.0,1
Sam Billings,B Stanlake,2,2,0,1,1,0,0,6,9,150.0,0
S Badrinath,S Sreesanth,8,6,1,0,2,0,0,17,16,94.11764705882354,1
K Rabada,Sandeep Sharma,2,0,0,0,0,0,0,2,0,0.0,1
Y Nagar,Harbhajan Singh,1,0,0,0,0,0,0,1,0,0.0,1
Parthiv Patel,Mustafizur Rahman,0,0,0,0,3,0,0,3,12,400.0,0
Ajinkya Rahane,Rashid Khan,0,2,0,0,0,0,0,2,2,100.0,0
LRPL Taylor,L Balaji,5,8,1,0,1,0,3,18,32,177.77777777777777,0
Thisara Perera,Jasprit Bumrah,1,2,0,0,0,0,1,4,8,200.0,0
JDS Neesham,BW Hilfenhaus,0,1,1,0,0,0,0,2,3,150.0,0
BJ Rohrer,M Kartik,4,4,1,0,0,0,0,9,6,66.66666666666667,0
Irfan Pathan,Moises Henriques,2,1,0,0,2,0,0,5,9,180.0,0
Ravindra Jadeja,J Botha,1,6,0,0,0,0,0,7,6,85.71428571428571,0
Tirumalsetti Suman,AB Agarkar,1,3,1,0,2,0,0,7,13,185.71428571428572,0
S Tyagi,A Symonds,0,2,0,0,0,0,0,2,2,100.0,0
Chris Lynn,Yuzvendra Chahal,8,4,2,0,3,0,4,21,44,209.52380952380952,1
BB Samantray,Ashok Dinda,4,0,0,0,0,0,0,4,0,0.0,0
Ravindra Jadeja,C Nanda,0,1,0,0,0,0,0,1,1,100.0,0
Moises Henriques,James Faulkner,3,4,2,0,4,0,0,13,24,184.6153846153846,0
M Klinger,DL Vettori,1,2,0,0,0,0,0,3,2,66.66666666666667,0
MJ Lumb,S Sreesanth,11,5,0,0,5,0,0,21,25,119.04761904761905,0
Ishant Sharma,DE Bollinger,0,1,0,0,0,0,0,1,1,100.0,0
SK Trivedi,R Rampaul,1,0,1,0,0,0,0,2,2,100.0,1
Kevin Pietersen,Moises Henriques,0,1,0,0,1,0,1,3,11,366.6666666666667,0
HM Amla,Umesh Yadav,0,2,0,0,0,0,0,2,2,100.0,0
Tirumalsetti Suman,S Tyagi,4,1,1,0,3,0,1,10,21,210.0,0
ShikhaRishi Dhawan,K Goel,0,2,2,0,0,0,0,4,6,150.0,0
Manish Pandey,RP Singh,1,5,1,0,2,0,1,10,21,210.0,0
MS Bisla,Jaydev Unadkat,1,2,0,0,1,0,0,4,6,150.0,0
Dwayne Smith,Murugan Ashwin,2,1,0,0,0,0,0,3,1,33.333333333333336,0
Kieron Pollard,R McLaren,3,0,0,0,1,0,0,4,4,100.0,1
GR Napier,Ishant Sharma,0,2,0,0,0,0,0,2,2,100.0,0
ML Hayden,K Goel,5,3,1,0,1,0,0,10,9,90.0,0
Dinesh Karthik,Morne Morkel,20,8,1,0,7,0,0,36,38,105.55555555555556,2
Chris Morris,Praveen Tambe,1,0,1,0,0,0,2,4,14,350.0,0
KC Sangakkara,LR Shukla,4,7,1,0,3,0,0,15,21,140.0,1
JA Morkel,Morne Morkel,1,2,0,0,0,0,0,3,2,66.66666666666667,0
Corey Anderson,Pradeep Sangwan,3,1,0,0,0,0,0,4,1,25.0,0
Shane Watson,Ishant Sharma,7,8,0,0,7,0,1,23,42,182.6086956521739,2
Amit Mishra,Kamran Khan,1,0,0,0,0,0,0,1,0,0.0,1
J Botha,Jason Holder,6,2,1,0,3,0,1,13,22,169.23076923076923,0
RS Bopara,WPUJC Vaas,3,1,0,0,2,0,0,6,9,150.0,0
M Muralitharan,RP Singh,0,1,0,0,0,0,0,1,1,100.0,0
Tirumalsetti Suman,RE van der Merwe,1,2,0,0,0,0,0,3,2,66.66666666666667,0
Mayank Agarwal,Shardul Thakur,4,2,1,0,3,0,0,10,16,160.0,0
BJ Hodge,KP Appanna,0,1,0,0,0,0,0,1,1,100.0,0
Andre Russell,James Faulkner,2,3,0,0,0,0,0,5,3,60.0,0
N Saini,KMDN Kulasekara,1,0,1,0,0,0,0,2,2,100.0,1
MA Starc,Tim Southee,2,0,1,0,1,0,0,4,6,150.0,0
Unmukt Chand,SK Trivedi,0,2,0,0,0,0,0,2,2,100.0,0
Rohit Sharma,Deepak Chahar,0,1,0,0,0,0,0,1,1,100.0,0
SM Pollock,Sohail Tanvir,1,0,0,0,0,0,0,1,0,0.0,1
Swapnil Singh,Andre Russell,1,0,0,0,0,0,0,1,0,0.0,1
Thisara Perera,Morne Morkel,0,1,0,0,0,0,0,1,1,100.0,0
S Badrinath,JH Kallis,6,7,0,0,1,0,0,14,11,78.57142857142857,1
MJ Guptill,C de Grandhomme,2,1,0,0,0,0,0,3,1,33.333333333333336,0
Brendon McCullum,AC Thomas,1,0,0,0,0,0,0,1,0,0.0,1
Ambati Rayudu,Brad Hogg,4,3,2,0,0,0,1,10,13,130.0,0
PR Shah,B Akhil,3,2,0,0,0,0,0,5,2,40.0,1
Gautam Gambhir,PC Valthaty,1,3,0,0,1,0,0,5,7,140.0,0
Naman Ojha,Ravindra Jadeja,1,1,0,0,0,0,0,2,1,50.0,0
SM Pollock,PP Ojha,3,4,0,0,1,0,0,8,8,100.0,0
Harbhajan Singh,AC Thomas,0,0,1,0,0,0,1,2,8,400.0,0
V Sehwag,Lasith Malinga,19,13,0,0,7,0,0,39,41,105.12820512820512,1
Lendl Simmons,Shane Watson,3,2,0,0,1,0,1,7,12,171.42857142857142,0
Faf du Plessis,Harbhajan Singh,19,23,4,0,3,0,1,50,49,98.0,3
DT Christian,Basil Thampi,0,3,0,0,0,0,0,3,3,100.0,0
SB Styris,Kevin Pietersen,1,2,1,0,0,0,1,5,10,200.0,1
Shaun Marsh,Irfan Pathan,9,4,1,0,3,0,0,17,18,105.88235294117646,1
MK Tiwary,Shane Watson,7,0,0,0,4,0,1,12,22,183.33333333333334,0
M Manhas,Chris Gayle,1,0,0,0,0,0,0,1,0,0.0,1
C de Grandhomme,MJ Henry,0,1,0,0,1,0,0,2,5,250.0,0
MA Starc,Kane Richardson,0,1,1,0,0,0,0,2,3,150.0,0
Gautam Gambhir,Harmeet Singh,1,1,1,0,2,0,1,6,17,283.3333333333333,0
Gautam Gambhir,AA Chavan,2,3,1,0,0,0,0,6,5,83.33333333333333,0
J Botha,Ishant Sharma,5,3,1,0,1,0,0,10,9,90.0,0
MS Dhoni,J Syed Mohammad,2,3,1,0,0,0,0,6,5,83.33333333333333,0
Manish Pandey,Murugan Ashwin,0,1,0,0,0,0,0,1,1,100.0,0
DB Ravi Teja,JH Kallis,2,1,0,0,0,0,0,3,1,33.333333333333336,0
ML Hayden,LR Shukla,1,2,0,0,0,0,0,3,2,66.66666666666667,0
Wriddhiman Saha,Jaydev Unadkat,4,2,0,1,0,0,1,8,11,137.5,0
Yusuf Pathan,JEC Franklin,6,7,0,0,1,0,0,14,11,78.57142857142857,1
Murali Vijay,Adam Zampa,3,8,0,0,1,0,2,14,24,171.42857142857142,0
Manish Pandey,Barinder Sran,7,7,0,0,2,0,1,17,21,123.52941176470588,0
Kieron Pollard,Ashok Dinda,3,6,0,0,2,0,0,11,14,127.27272727272727,0
Ashish Nehra,Joginder Sharma,1,1,0,0,0,0,0,2,1,50.0,0
MV Boucher,SK Warne,5,1,1,0,0,0,0,7,3,42.857142857142854,1
Kane Richardson,Mitchell Johnson,6,1,0,0,0,0,0,7,1,14.285714285714286,1
AB de Villiers,Axar Patel,11,16,3,0,3,0,1,34,40,117.6470588235294,1
AB de Villiers,Ankit Sharma,3,11,1,0,2,0,3,20,39,195.0,0
Lasith Malinga,Ravindra Jadeja,1,1,0,0,0,0,0,2,1,50.0,1
Faf du Plessis,Trent Boult,0,2,0,0,1,0,0,3,6,200.0,0
M Kartik,Harmeet Singh,0,2,0,0,0,0,0,2,2,100.0,0
Moises Henriques,Nathan Coulter-Nile,1,3,0,0,1,0,0,5,7,140.0,0
JA Morkel,Virat Kohli,0,0,1,0,2,0,3,6,28,466.6666666666667,0
SS Tiwary,Ashish Nehra,2,4,0,0,1,0,1,8,14,175.0,1
DJ Hussey,Mitchell Johnson,0,1,0,0,0,0,0,1,1,100.0,0
Dhawal Kulkarni,CJ Jordan,2,2,1,0,0,0,0,5,4,80.0,2
Faf du Plessis,Jean-Paul Duminy,3,2,3,0,1,0,0,9,12,133.33333333333334,1
Shreyas Iyer,T Natarajan,2,1,0,0,1,0,0,4,5,125.0,0
Lendl Simmons,Dhawal Kulkarni,12,5,1,0,3,0,0,21,19,90.47619047619048,1
David Miller,Sreenath Aravind,7,3,0,0,1,0,0,11,7,63.63636363636363,1
Mayank Agarwal,Ishwar Pandey,2,1,0,0,0,0,0,3,1,33.333333333333336,1
LRPL Taylor,DE Bollinger,0,2,0,0,1,0,0,3,6,200.0,0
Nitesh Rana,Dwayne Bravo,4,4,0,0,2,0,0,10,12,120.0,1
Axar Patel,Rashid Khan,0,2,0,0,0,0,0,2,2,100.0,0
Parthiv Patel,Shakib Al Hasan,3,1,0,0,1,0,0,5,5,100.0,1
Yusuf Pathan,RR Powar,1,1,1,0,0,0,1,4,9,225.0,1
DJ Thornely,Y Venugopal Rao,1,0,0,0,0,0,0,1,0,0.0,0
